"animal","sample","dose.kg.t","n","pH","dpH","buff.int"
"Afgasset","Brd Thorsen",13.875,2,6.30656258329684,-1.34843741670316,NA
"Afgasset","Brd Thorsen",14,2,6.29220681165695,-1.36279318834305,NA
"Afgasset","Brd Thorsen",14.125,2,6.27818470194703,-1.37681529805297,NA
"Afgasset","Brd Thorsen",14.25,2,6.26399846462391,-1.39100153537609,NA
"Afgasset","Brd Thorsen",14.375,2,6.24915031014438,-1.40584968985562,NA
"Afgasset","Brd Thorsen",14.5,2,6.23317038417001,-1.42182961582999,NA
"Afgasset","Brd Thorsen",14.625,2,6.21589072589478,-1.43910927410522,NA
"Afgasset","Brd Thorsen",14.75,2,6.19745918011557,-1.45754081988443,NA
"Afgasset","Brd Thorsen",14.875,2,6.1781313520968,-1.4768686479032,NA
"Afgasset","Brd Thorsen",15,2,6.15816534526348,-1.49683465473652,NA
"Afgasset","Brd Thorsen",15.125,2,6.13781926304059,-1.51718073695941,NA
"Afgasset","Brd Thorsen",15.25,2,6.11735001175626,-1.53764998824374,NA
"Afgasset","Brd Thorsen",15.375,2,6.09691122603799,-1.55808877396201,NA
"Afgasset","Brd Thorsen",15.5,2,6.07640056866142,-1.57859943133858,NA
"Afgasset","Brd Thorsen",15.625,2,6.05561333483875,-1.59938666516125,NA
"Afgasset","Brd Thorsen",15.75,2,6.03434091355545,-1.62065908644455,NA
"Afgasset","Brd Thorsen",15.875,2,6.012374693797,-1.642625306203,NA
"Afgasset","Brd Thorsen",16,2,5.98950606454886,-1.66549393545114,NA
"Afgasset","Brd Thorsen",16.125,2,5.96553540370737,-1.68946459629263,NA
"Afgasset","Brd Thorsen",16.25,2,5.94019526163242,-1.71480473836758,NA
"Afgasset","Brd Thorsen",16.375,2,5.91304904778705,-1.74195095221295,NA
"Afgasset","Brd Thorsen",16.5,2,5.88364533127561,-1.77135466872439,NA
"Afgasset","Brd Thorsen",16.625,2,5.85153268120244,-1.80346731879756,NA
"Afgasset","Brd Thorsen",16.75,2,5.8162596666719,-1.8387403333281,NA
"Afgasset","Brd Thorsen",16.875,2,5.77736724904391,-1.87763275095609,NA
"Afgasset","Brd Thorsen",17,2,5.73452618901227,-1.92047381098773,NA
"Afgasset","Brd Thorsen",17.125,2,5.68792329939937,-1.96707670060063,NA
"Afgasset","Brd Thorsen",17.25,2,5.63782757085828,-2.01717242914172,NA
"Afgasset","Brd Thorsen",17.375,2,5.58450799404204,-2.07049200595796,NA
"Afgasset","Brd Thorsen",17.5,2,5.52823355960372,-2.12676644039628,NA
"Afgasset","Brd Thorsen",17.625,2,5.46927306726947,-2.18572693273053,NA
"Afgasset","Brd Thorsen",17.75,2,5.40786750961628,-2.24713249038372,NA
"Afgasset","Brd Thorsen",17.875,2,5.34425780988746,-2.31074219011254,NA
"Afgasset","Brd Thorsen",18,2,5.2787014466125,-2.3762985533875,NA
"Afgasset","Brd Thorsen",18.125,2,5.21145589832091,-2.44354410167909,NA
"Afgasset","Brd Thorsen",18.25,2,5.14277864354215,-2.51222135645785,NA
"Afgasset","Brd Thorsen",18.375,2,5.07292716080574,-2.58207283919426,NA
"Afgasset","Brd Thorsen",18.5,2,5.00215419270635,-2.65284580729365,NA
"Afgasset","Brd Thorsen",18.625,2,4.93038266939431,-2.72461733060569,NA
"Afgasset","Brd Thorsen",18.75,2,4.85726410691565,-2.79773589308435,NA
"Afgasset","Brd Thorsen",18.875,2,4.78244486686079,-2.87255513313921,NA
"Afgasset","Brd Thorsen",19,2,4.7055713108202,-2.9494286891798,NA
"Afgasset","Brd Thorsen",19.125,2,4.62628980038431,-3.02871019961569,NA
"Afgasset","Fangel",0,2,8.125,0,39.0704913229231
"Afgasset","Fangel",0.125,2,8.09428327722774,-0.0307167227722571,40.3826221938182
"Afgasset","Fangel",0.25,2,8.06413398303984,-0.0608660169601603,41.1240519769651
"Afgasset","Fangel",0.375,2,8.03418157943622,-0.0908184205637781,41.3488936880931
"Afgasset","Fangel",0.5,2,8.00405552841682,-0.120944471583183,41.1112603429314
"Afgasset","Fangel",0.625,2,7.97338529198155,-0.151614708018446,40.4652649572092
"Afgasset","Fangel",0.75,2,7.94179763917623,-0.183202360823765,39.4648699660443
"Afgasset","Fangel",0.875,2,7.90861089759725,-0.216389102402749,38.1495177915931
"Afgasset","Fangel",1,2,7.87255156842836,-0.252448431571643,36.5322496856498
"Afgasset","Fangel",1.125,2,7.83227900016584,-0.29272099983416,34.6233104097554
"Afgasset","Fangel",1.25,2,7.78645254130599,-0.33854745869401,32.4329447254506
"Afgasset","Fangel",1.375,2,7.73373154034509,-0.391268459654906,29.9713973942766
"Afgasset","Fangel",1.5,2,7.67288306394454,-0.452116936055461,27.256087897085
"Afgasset","Fangel",1.625,2,7.60502277339617,-0.519977226603826,24.4451129210282
"Afgasset","Fangel",1.75,2,7.53356330045582,-0.59143669954418,21.8255861403816
"Afgasset","Fangel",1.875,2,7.46201456113797,-0.662985438862028,19.6894510449742
"Afgasset","Fangel",2,2,7.39388647145712,-0.73111352854288,18.3286511246347
"Afgasset","Fangel",2.1,2,7.34420553101281,-0.780794468987186,17.9944385395771
"Afgasset","Fangel",2.125,2,7.33268894742776,-0.792311052572244,18.0351298691922
"Afgasset","Fangel",2.25,2,7.28153368625276,-0.843466313747236,19.0618803402666
"Afgasset","Fangel",2.375,2,7.24018741296444,-0.884812587035561,21.3406510101437
"Afgasset","Fangel",2.5,2,7.20671737382793,-0.918282626172075,24.6423226764857
"Afgasset","Fangel",2.625,2,7.17917612321224,-0.945823876787763,28.7364439420634
"Afgasset","Fangel",2.75,2,7.15561621548639,-0.96938378451361,33.3925634096474
"Afgasset","Fangel",2.875,2,7.13409025951401,-0.990909740485992,38.3802096116389
"Afgasset","Fangel",2.9,2,7.12986038742475,-0.995139612575246,39.3967062562497
"Afgasset","Fangel",3,2,7.11296813651874,-1.01203186348126,43.4438543136097
"Afgasset","Fangel",3.125,2,7.09192843604817,-1.03307156395183,48.2592759457222
"Afgasset","Fangel",3.25,2,7.07099526910445,-1.05400473089555,52.4912674449945
"Afgasset","Fangel",3.375,2,7.05019276308309,-1.07480723691691,55.8046220495597
"Afgasset","Fangel",3.4,2,7.0460500644003,-1.0789499355997,56.3275583480635
"Afgasset","Fangel",3.5,2,7.02954504537958,-1.09545495462042,57.8641329975504
"Afgasset","Fangel",3.625,2,7.00908002797434,-1.11591997202566,58.3421525459067
"Afgasset","Fangel",3.75,2,6.98898906422185,-1.13601093577815,57.4609449099701
"Afgasset","Fangel",3.875,2,6.96967932202328,-1.15532067797672,56.4237929312922
"Afgasset","Fangel",4,2,6.95157191725965,-1.17342808274035,56.5414501220622
"Afgasset","Fangel",4.125,2,6.93508796581202,-1.18991203418798,59.1246699944696
"Afgasset","Fangel",4.25,2,6.92064858356143,-1.20435141643857,65.4842060607037
"Afgasset","Fangel",4.375,2,6.90864243507906,-1.21635756492094,76.8381509145268
"Afgasset","Fangel",4.5,2,6.8989366219436,-1.2260633780564,92.6478855391851
"Afgasset","Fangel",4.625,2,6.89094970537661,-1.23405029462339,110.693009637727
"Afgasset","Fangel",4.75,2,6.88408330340071,-1.24091669659929,128.677387079402
"Afgasset","Fangel",4.875,2,6.87773903403854,-1.24726096596146,144.304881733461
"Afgasset","Fangel",5,2,6.87131851531274,-1.25368148468727,155.279357469152
"Afgasset","Fangel",5.125,2,6.86431074920311,-1.26068925079689,159.735070350831
"Afgasset","Fangel",5.25,2,6.85681483536426,-1.26818516463574,159.22364263755
"Afgasset","Fangel",5.375,2,6.84921630334772,-1.27578369665228,157.07092383637
"Afgasset","Fangel",5.5,2,6.8419035596328,-1.2830964403672,156.624030249558
"Afgasset","Fangel",5.625,2,6.83526501069881,-1.28973498930119,161.23007817938
"Afgasset","Fangel",5.7,2,6.83176707192866,-1.29323292807134,167.811519247002
"Afgasset","Fangel",5.75,2,6.82968851066648,-1.29531148933352,174.232747456969
"Afgasset","Fangel",5.875,2,6.82535948104154,-1.29964051895846,197.35753039819
"Afgasset","Fangel",6,2,6.82179581785746,-1.30320418214254,226.357544245768
"Afgasset","Fangel",6.125,2,6.81835631450168,-1.30664368549832,255.420695639658
"Afgasset","Fangel",6.25,2,6.81439971802832,-1.31060028197168,278.734378226734
"Afgasset","Fangel",6.375,2,6.80928477549151,-1.31571522450849,290.485985653868
"Afgasset","Fangel",6.5,2,6.80238334762446,-1.32261665237554,284.963611818473
"Afgasset","Fangel",6.625,2,6.79357640985087,-1.33142359014913,261.143899870429
"Afgasset","Fangel",6.75,2,6.78353385905001,-1.34146614094999,226.086620880243
"Afgasset","Fangel",6.875,2,6.77300810058977,-1.35199189941023,187.801746998952
"Afgasset","Fangel",7,2,6.76275153983803,-1.36224846016197,154.299250377592
"Afgasset","Fangel",7.125,2,6.75351658216267,-1.37148341783733,133.589103167198
"Afgasset","Fangel",7.25,2,6.74599892107934,-1.37900107892066,133.057968146286
"Afgasset","Fangel",7.375,2,6.74024115871993,-1.38475884128007,152.235043673939
"Afgasset","Fangel",7.5,2,6.73579694825434,-1.38920305174566,184.238453209547
"Afgasset","Fangel",7.625,2,6.7322015379317,-1.3927984620683,221.908883177771
"Afgasset","Fangel",7.75,2,6.72899017600112,-1.39600982399888,258.087020003275
"Afgasset","Fangel",7.875,2,6.72569811094127,-1.39930188905873,285.613554357401
"Afgasset","Fangel",8,2,6.72193189818739,-1.40306810181261,298.737835749725
"Afgasset","Fangel",8.125,2,6.71759659053526,-1.40740340946474,298.371339174008
"Afgasset","Fangel",8.25,2,6.71268526344239,-1.41231473655761,287.839935731972
"Afgasset","Fangel",8.375,2,6.70719149948629,-1.41780850051371,270.494454156979
"Afgasset","Fangel",8.5,2,6.70110888124445,-1.42389111875555,249.685723182395
"Afgasset","Fangel",8.625,2,6.69443096737942,-1.43056903262058,228.750711090217
"Afgasset","Fangel",8.75,2,6.6871708659118,-1.4378291340882,209.889300494152
"Afgasset","Fangel",8.875,2,6.6794615249809,-1.4455384750191,193.453548204914
"Afgasset","Fangel",9,2,6.67147932303914,-1.45352067696086,179.65956612048
"Afgasset","Fangel",9.125,2,6.66340069053337,-1.46159930946663,168.723548694645
"Afgasset","Fangel",9.25,2,6.65540205791047,-1.46959794208953,160.861690381201
"Afgasset","Fangel",9.375,2,6.64765357566119,-1.47734642433881,156.29033408825
"Afgasset","Fangel",9.5,2,6.64017210400982,-1.48482789599018,154.877300417271
"Afgasset","Fangel",9.625,2,6.63275683222459,-1.49224316777541,155.49827866843
"Afgasset","Fangel",9.75,2,6.62518225254736,-1.49981774745264,156.856171481471
"Afgasset","Fangel",9.875,2,6.61722285722,-1.50777714278,157.653881496143
"Afgasset","Fangel",10,2,6.60865313848434,-1.51634686151566,156.59431135219
"Afgasset","Fangel",10.125,2,6.59928386812427,-1.52571613187573,152.536517539274
"Afgasset","Fangel",10.25,2,6.58920203736763,-1.53579796263237,145.733075143288
"Afgasset","Fangel",10.375,2,6.5786514873941,-1.5463485126059,137.437973338527
"Afgasset","Fangel",10.5,2,6.56788121206676,-1.55711878793324,128.953568637562
"Afgasset","Fangel",10.625,2,6.55714020524866,-1.56785979475134,121.582217552961
"Afgasset","Fangel",10.75,2,6.54667735928874,-1.57832264071126,116.625816128232
"Afgasset","Fangel",10.875,2,6.53664373270927,-1.58835626729073,114.923097846475
"Afgasset","Fangel",11,2,6.52693322927775,-1.59806677072225,115.85877639523
"Afgasset","Fangel",11.125,2,6.5174112192911,-1.6075887807089,118.46805686225
"Afgasset","Fangel",11.25,2,6.50794364739067,-1.61705635260933,121.783162132949
"Afgasset","Fangel",11.375,2,6.49839645821783,-1.62660354178217,124.836315092742
"Afgasset","Fangel",11.5,2,6.48863971925853,-1.63636028074147,126.678182280535
"Afgasset","Fangel",11.625,2,6.47868506018759,-1.64631493981241,127.072432067096
"Afgasset","Fangel",11.75,2,6.46856586118074,-1.65643413881926,126.395209475827
"Afgasset","Fangel",11.875,2,6.45824714529605,-1.66675285470395,124.92168526252
"Afgasset","Fangel",12,2,6.44769371876353,-1.67730628123647,122.926582656064
"Afgasset","Fangel",12.125,2,6.43687038781312,-1.68812961218687,120.684624885346
"Afgasset","Fangel",12.25,2,6.42572633392561,-1.69927366607439,118.397244081617
"Afgasset","Fangel",12.375,2,6.41412713122194,-1.71087286877806,115.702236707008
"Afgasset","Fangel",12.5,2,6.40213828263219,-1.72286171736781,112.636639772199
"Afgasset","Fangel",12.625,2,6.38988605344556,-1.73511394655444,109.41738599426
"Afgasset","Fangel",12.75,2,6.37749670895125,-1.74750329104875,106.261408090263
"Afgasset","Fangel",12.875,2,6.36509651443848,-1.75990348556152,103.385638777278
"Afgasset","Fangel",13,2,6.35282041328146,-1.77217958671854,101.118780418292
"Afgasset","Fangel",13.125,2,6.34072246576319,-1.78427753423681,99.8427157894361
"Afgasset","Fangel",13.25,2,6.32866016920418,-1.79633983079582,99.2688527788887
"Afgasset","Fangel",13.375,2,6.31647202697999,-1.80852797302001,99.0327683463281
"Afgasset","Fangel",13.5,2,6.30399654246617,-1.82100345753383,98.7700394514329
"Afgasset","Fangel",13.625,2,6.29107247564884,-1.83392752435116,98.1160367067273
"Afgasset","Fangel",13.75,2,6.27758886913304,-1.84741113086696,96.6895941789716
"Afgasset","Fangel",13.875,2,6.26356096456148,-1.86143903543852,94.4241413152536
"Afgasset","Fangel",14,2,6.24903417814375,-1.87596582185625,91.5819750987586
"Afgasset","Fangel",14.125,2,6.23405443448163,-1.89094556551837,88.4361857179157
"Afgasset","Fangel",14.25,2,6.21866765817685,-1.90633234182315,85.259863361154
"Afgasset","Fangel",14.375,2,6.20291448067354,-1.92208551932646,82.3198612595542
"Afgasset","Fangel",14.5,2,6.18673556086522,-1.93826443913478,79.7341559065312
"Afgasset","Fangel",14.625,2,6.17017131307018,-1.95482868692982,77.5107414790396
"Afgasset","Fangel",14.75,2,6.15336166950291,-1.97163833049709,75.6737384607569
"Afgasset","Fangel",14.875,2,6.13644704410948,-1.98855295589052,74.2473756541693
"Afgasset","Fangel",15,2,6.11956785083597,-2.00543214916403,73.2558818617634
"Afgasset","Fangel",15.125,2,6.1028877831189,-2.0221122168811,72.7564876642006
"Afgasset","Fangel",15.25,2,6.08662481986181,-2.03837518013819,72.9361342056677
"Afgasset","Fangel",15.375,2,6.07059034486432,-2.05440965513568,73.5909246678131
"Afgasset","Fangel",15.5,2,6.05448514850271,-2.07051485149729,74.4009434709543
"Afgasset","Fangel",15.625,2,6.03801002115326,-2.08698997884674,75.0462750354088
"Afgasset","Fangel",15.75,2,6.0208657514618,-2.1041342485382,75.2070015576853
"Afgasset","Fangel",15.875,2,6.00268872800861,-2.12231127199139,74.4807358273837
"Afgasset","Fangel",16,2,5.98313515375482,-2.14186484624518,72.516456462839
"Afgasset","Fangel",16.125,2,5.96227668522,-2.16272331478,69.5429832279786
"Afgasset","Fangel",16.25,2,5.94023339420258,-2.18476660579742,65.8560707305848
"Afgasset","Fangel",16.375,2,5.91712535250099,-2.20787464749901,61.75147357844
"Afgasset","Fangel",16.5,2,5.89307205320835,-2.23192794679165,57.5269021858134
"Afgasset","Fangel",16.625,2,5.86813388930401,-2.25686611069599,53.6058150093831
"Afgasset","Fangel",16.75,2,5.8419701586421,-2.2830298413579,50.2388140889075
"Afgasset","Fangel",16.875,2,5.81392395391615,-2.31107604608385,47.3072537459063
"Afgasset","Fangel",17,2,5.7833263503702,-2.3416736496298,44.6772367523399
"Afgasset","Fangel",17.125,2,5.74950842324828,-2.37549157675172,42.2148658801685
"Afgasset","Fangel",17.25,2,5.71183938253762,-2.41316061746238,39.7817571735331
"Afgasset","Fangel",17.375,2,5.67034461514947,-2.45465538485053,37.1996590707805
"Afgasset","Fangel",17.5,2,5.62584125436004,-2.49915874563996,34.5078413248667
"Afgasset","Fangel",17.625,2,5.57930271347582,-2.54569728652418,31.8812948338939
"Afgasset","Fangel",17.75,2,5.53170342428894,-2.59329657571106,29.4959995055413
"Afgasset","Fangel",17.875,2,5.48401781859153,-2.64098218140847,27.5279352474877
"Afgasset","Fangel",18,2,5.4369925124946,-2.6880074875054,26.1338456407079
"Afgasset","Fangel",18.125,2,5.38996107826088,-2.73503892173912,25.3166835081399
"Afgasset","Fangel",18.25,2,5.34175569020035,-2.78324430979965,24.9006789079962
"Afgasset","Fangel",18.375,2,5.29121939863554,-2.83378060136446,24.6772592525538
"Afgasset","Fangel",18.5,2,5.23719525388898,-2.88780474611102,24.4378519540898
"Afgasset","Fangel",18.625,2,5.17852721861629,-2.94647278138371,23.973982318495
"Afgasset","Fangel",18.75,2,5.11469393032973,-3.01030606967027,23.1455430818226
"Afgasset","Fangel",18.875,2,5.04673625459666,-3.07826374540334,22.0143788932108
"Afgasset","Fangel",19,2,4.97562549856501,-3.14937450143499,20.7026729400899
"Afgasset","Fangel",19.125,2,4.90228990338699,-3.22271009661301,19.3359388243993
"Afgasset","Fangel",19.25,2,4.82765771021485,-3.29734228978515,18.0396901480782
"Afgasset","Fangel",19.375,2,4.75265139623195,-3.37234860376805,16.9388220374745
"Afgasset","Fangel",19.5,2,4.67797286676226,-3.44702713323774,16.1341452003263
"Afgasset","Fangel",19.625,2,4.60409135051939,-3.52090864948061,15.6911516396942
"Afgasset","Fangel",19.75,2,4.53151531329778,-3.59348468670222,15.6687493943253
"Afgasset","Fangel",19.875,2,4.46075595808373,-3.66424404191627,16.1256348282261
"Afgasset","Fangel",20,2,4.39232448786353,-3.73267551213647,17.1205043054035
"Afgasset","Foulum",0,2,7.575,0,51.9568929509785
"Afgasset","Foulum",0.125,2,7.54889471820393,-0.0261052817960659,50.004072354407
"Afgasset","Foulum",0.25,2,7.52076015665571,-0.0542398433442903,48.00670476922
"Afgasset","Foulum",0.375,2,7.49086118609991,-0.0841388139000903,46.001065377455
"Afgasset","Foulum",0.5,2,7.45946267728112,-0.115537322718882,44.0234293611493
"Afgasset","Foulum",0.625,2,7.42682950094392,-0.148170499056082,42.1100719023403
"Afgasset","Foulum",0.75,2,7.39322652783289,-0.181773472167106,40.2972681830654
"Afgasset","Foulum",0.875,2,7.35892697293851,-0.216073027061491,38.6268903310585
"Afgasset","Foulum",1,2,7.32427526706371,-0.250724732936286,37.1790013671727
"Afgasset","Foulum",1.125,2,7.28965284809874,-0.285347151901257,36.0496139472957
"Afgasset","Foulum",1.25,2,7.25544151648331,-0.319558483516693,35.3347940727926
"Afgasset","Foulum",1.375,2,7.22202307265712,-0.352976927342882,35.130607745028
"Afgasset","Foulum",1.5,2,7.18977931705989,-0.385220682940114,35.5331209653667
"Afgasset","Foulum",1.625,2,7.15907780073925,-0.415922199260754,36.6239870943976
"Afgasset","Foulum",1.75,2,7.1300093024759,-0.444990697524105,38.2875752791432
"Afgasset","Foulum",1.875,2,7.10238547621292,-0.472614523787077,40.2575488875981
"Afgasset","Foulum",2,2,7.0760034739144,-0.498996526085596,42.2629765936873
"Afgasset","Foulum",2.1,2,7.05565567144985,-0.519344328550148,43.7107798577332
"Afgasset","Foulum",2.125,2,7.05066044754441,-0.524339552455589,44.0329270713361
"Afgasset","Foulum",2.25,2,7.02615354906702,-0.54884645093298,45.2964689944695
"Afgasset","Foulum",2.375,2,7.0022886700954,-0.572711329904598,45.7977910224079
"Afgasset","Foulum",2.5,2,6.97913120440766,-0.595868795592337,45.7465092842138
"Afgasset","Foulum",2.625,2,6.95708784305685,-0.617912156943154,45.9924627321304
"Afgasset","Foulum",2.75,2,6.93659564282271,-0.638404357177285,47.4473099021769
"Afgasset","Foulum",2.875,2,6.91809166048504,-0.656908339514963,51.0227093303724
"Afgasset","Foulum",2.9,2,6.9146679111617,-0.660332088838305,52.0724814381591
"Afgasset","Foulum",3,2,6.90201295282358,-0.672987047176422,57.630319552736
"Afgasset","Foulum",3.125,2,6.88879226358629,-0.686207736413706,68.1731959858682
"Afgasset","Foulum",3.25,2,6.8784976190504,-0.696502380949603,82.7990516739274
"Afgasset","Foulum",3.375,2,6.8703970593933,-0.704602940606697,99.8528478398161
"Afgasset","Foulum",3.4,2,6.86896168285505,-0.706038317144947,103.37291331218
"Afgasset","Foulum",3.5,2,6.86359772985132,-0.711402270148679,117.265336791153
"Afgasset","Foulum",3.625,2,6.85720626231958,-0.717793737680416,132.965796498807
"Afgasset","Foulum",3.75,2,6.85032928869322,-0.724670711306779,144.883504933645
"Afgasset","Foulum",3.875,2,6.84207374123008,-0.732926258769915,150.948624667709
"Afgasset","Foulum",4,2,6.83177561452433,-0.743224385475675,149.763727556
"Afgasset","Foulum",4.125,2,6.81966662778871,-0.755333372211288,142.518137302304
"Afgasset","Foulum",4.25,2,6.80638137393614,-0.768618626063859,131.536120046108
"Afgasset","Foulum",4.375,2,6.79256766590564,-0.782432334094361,119.178610044711
"Afgasset","Foulum",4.5,2,6.77887331663623,-0.796126683363773,107.806541555414
"Afgasset","Foulum",4.625,2,6.76594613906693,-0.809053860933071,99.7808488355175
"Afgasset","Foulum",4.75,2,6.75435635840371,-0.820643641596293,97.1007273493195
"Afgasset","Foulum",4.875,2,6.74422334844553,-0.830776651554469,99.8417356339868
"Afgasset","Foulum",5,2,6.73535439612874,-0.839645603871258,107.03300999422
"Afgasset","Foulum",5.125,2,6.72752835625582,-0.847471643744178,117.62706238664
"Afgasset","Foulum",5.25,2,6.72052408362925,-0.854475916370748,130.576404767871
"Afgasset","Foulum",5.375,2,6.71412043305151,-0.860879566948487,144.833549094533
"Afgasset","Foulum",5.5,2,6.7081135659071,-0.866886434092902,159.461583161201
"Afgasset","Foulum",5.625,2,6.70242045685607,-0.872579543143927,174.235821274315
"Afgasset","Foulum",5.7,2,6.69911022342552,-0.875889776574476,182.881885230915
"Afgasset","Foulum",5.75,2,6.69692802379071,-0.878071976209287,188.413553829791
"Afgasset","Foulum",5.875,2,6.6914908130188,-0.883509186981203,200.93449180146
"Afgasset","Foulum",6,2,6.68596334389534,-0.889036656104656,210.738082926057
"Afgasset","Foulum",6.125,2,6.68020013577537,-0.894799864224628,216.763774940315
"Afgasset","Foulum",6.25,2,6.67404762432189,-0.900952375678112,217.938052849992
"Afgasset","Foulum",6.375,2,6.66723854172376,-0.907761458276241,213.09530702248
"Afgasset","Foulum",6.5,2,6.65951905833485,-0.915480941665148,202.461615466209
"Afgasset","Foulum",6.625,2,6.65071553255556,-0.924284467444437,187.456668317094
"Afgasset","Foulum",6.75,2,6.64065649329523,-0.934343506704769,169.531633427264
"Afgasset","Foulum",6.875,2,6.6291704694632,-0.945829530536801,150.137678648852
"Afgasset","Foulum",7,2,6.61609463866539,-0.958905361334613,130.735470454379
"Afgasset","Foulum",7.125,2,6.60155745962444,-0.973442540375562,113.096932498131
"Afgasset","Foulum",7.25,2,6.58610745112951,-0.98889254887049,98.7631364375214
"Afgasset","Foulum",7.375,2,6.57042975879162,-1.00457024120838,88.2386666889256
"Afgasset","Foulum",7.5,2,6.55522086637727,-1.01977913362273,81.9239476119105
"Afgasset","Foulum",7.625,2,6.54117725765294,-1.03382274234706,80.2194035660434
"Afgasset","Foulum",7.75,2,6.5289926155408,-1.0460073844592,83.5198888034337
"Afgasset","Foulum",7.875,2,6.51902396581314,-1.05597603418686,91.5507392936391
"Afgasset","Foulum",8,2,6.51087420287882,-1.06412579712118,102.692659418999
"Afgasset","Foulum",8.125,2,6.50365975857421,-1.07134024142579,114.988073166678
"Afgasset","Foulum",8.25,2,6.49639271878049,-1.07860728121951,126.431371174989
