"animal","sample","dose.kg.t","n","pH","buff.int"
"Kvæg","KFC",3.375,2,6.26775223705243,78.1121427448678
"Kvæg","KFC",3.5,2,6.2522386910587,77.3780409090514
"Kvæg","KFC",3.625,2,6.23725481433268,77.6487060740621
"Kvæg","KFC",3.75,2,6.22289937838535,79.1062768733779
"Kvæg","KFC",3.875,2,6.20900542981743,81.3524468358148
"Kvæg","KFC",4,2,6.19536958096904,83.9088767417161
"Kvæg","KFC",4.125,2,6.18178844418031,86.297227371425
"Kvæg","KFC",4.25,2,6.16805863179136,88.0391595052844
"Kvæg","KFC",4.375,2,6.15397932866768,88.6668440280108
"Kvæg","KFC",4.5,2,6.13942664930243,88.0452245269747
"Kvæg","KFC",4.625,2,6.12436472934479,86.4320122878627
"Kvæg","KFC",4.75,2,6.1087624988306,84.1075264295814
"Kvæg","KFC",4.875,2,6.09258888779573,81.3520860710375
"Kvæg","KFC",5,2,6.07581282627604,78.4460103311378
"Kvæg","KFC",5.125,2,6.05841262255709,75.6571486769753
"Kvæg","KFC",5.25,2,6.04048131032337,73.1216963480399
"Kvæg","KFC",5.375,2,6.02218876085571,70.897319832411
"Kvæg","KFC",5.5,2,6.00370626023356,69.0406709170975
"Kvæg","KFC",5.625,2,5.98520509453635,67.6084013891087
"Kvæg","KFC",5.75,2,5.96685654984351,66.6571630354537
"Kvæg","KFC",5.875,2,5.9487686352767,66.2068410154736
"Kvæg","KFC",6,2,5.93071259710129,66.0746528354316
"Kvæg","KFC",6.125,2,5.9123479814764,66.0082916248358
"Kvæg","KFC",6.25,2,5.89333425836436,65.7553863756722
"Kvæg","KFC",6.375,2,5.87333089772746,65.063566079927
"Kvæg","KFC",6.5,2,5.85199769221877,63.680732614995
"Kvæg","KFC",6.625,2,5.82914203351164,61.4870260599385
"Kvæg","KFC",6.75,2,5.80495276485261,58.7080039912804
"Kvæg","KFC",6.875,2,5.77967956640402,55.624986109466
"Kvæg","KFC",7,2,5.75357211832823,52.5192921149405
"Kvæg","KFC",7.125,2,5.72688010078756,49.6722417081491
"Kvæg","KFC",7.25,2,5.69984755460587,47.3606143161422
"Kvæg","KFC",7.375,2,5.6724784105461,45.6700872196546
"Kvæg","KFC",7.5,2,5.64445165550759,44.4290883517916
"Kvæg","KFC",7.625,2,5.61542316415581,43.4478987655042
"Kvæg","KFC",7.75,2,5.58504881115624,42.5367995137433
"Kvæg","KFC",7.875,2,5.55298447117436,41.5060716494598
"Kvæg","KFC",8,2,5.51891866211295,40.1800844497874
"Kvæg","KFC",8.125,2,5.483000817935,38.5764356946942
"Kvæg","KFC",8.25,2,5.44572228309782,36.8531461104312
"Kvæg","KFC",8.375,2,5.40758252966471,35.1714116455308
"Kvæg","KFC",8.5,2,5.36908102969896,33.6924282485258
"Kvæg","KFC",8.625,2,5.33071725526387,32.5773918679485
"Kvæg","KFC",8.75,2,5.2929322718042,31.959078926938
"Kvæg","KFC",8.875,2,5.25579035290467,31.7917696584384
"Kvæg","KFC",9,2,5.21920585406461,31.9604264975237
"Kvæg","KFC",9.125,2,5.18309273394491,32.3498515477674
"Kvæg","KFC",9.25,2,5.14736495120645,32.8448469127427
"Kvæg","KFC",9.375,2,5.11193647123945,33.3302314554794
"Kvæg","KFC",9.5,2,5.07676985801491,33.7269012230477
"Kvæg","KFC",9.625,2,5.04199005958126,34.0697157594319
"Kvæg","KFC",9.75,2,5.00775583450879,34.4160500465171
"Kvæg","KFC",9.875,2,4.9742259413678,34.8232790661884
"Kvæg","KFC",10,2,4.9415591387286,35.3487778003311
"Kvæg","KFC",10.125,2,4.90991201574494,36.049196276376
"Kvæg","KFC",10.25,2,4.87929876504561,36.9329589173861
"Kvæg","KFC",10.375,2,4.84950448310639,37.9305417185667
"Kvæg","KFC",10.5,2,4.82029346082047,38.9652992407379
"Kvæg","KFC",10.625,2,4.79142998908103,39.9605860447198
"Kvæg","KFC",10.75,2,4.76267835878124,40.8397566913323
"Kvæg","KFC",10.875,2,4.73380513697722,41.5269312829574
"Kvæg","KFC",11,2,4.70461738700454,41.9599594590943
"Kvæg","KFC",11.125,2,4.67495713539596,42.0886017080574
"Kvæg","KFC",11.25,2,4.6446675665801,41.8630166748801
"Kvæg","KFC",11.375,2,4.61359186498556,41.2333630045952
"Kvæg","KFC",11.5,2,4.58157321504095,40.149799342236
"Kvæg","Per Bak. Galten",0,2,6.955,16.3338724788967
"Kvæg","Per Bak. Galten",0.125,2,6.90168643475178,17.4719890061711
"Kvæg","Per Bak. Galten",0.25,2,6.85276815505301,19.0248191831055
"Kvæg","Per Bak. Galten",0.375,2,6.8078643569743,20.9280867219096
"Kvæg","Per Bak. Galten",0.5,2,6.76659423658628,23.1175153347935
"Kvæg","Per Bak. Galten",0.625,2,6.72857698995958,25.528828733967
"Kvæg","Per Bak. Galten",0.75,2,6.69343164703429,28.0977163614963
"Kvæg","Per Bak. Galten",0.875,2,6.66072648522115,30.7429844239612
"Kvæg","Per Bak. Galten",1,2,6.62990453528414,33.3393489597328
"Kvæg","Per Bak. Galten",1.125,2,6.60038965170724,35.7544185319988
"Kvæg","Per Bak. Galten",1.25,2,6.57160568897442,37.8558017039468
"Kvæg","Per Bak. Galten",1.375,2,6.54297650156963,39.5111070387645
"Kvæg","Per Bak. Galten",1.5,2,6.51393258919823,40.5894310831606
"Kvæg","Per Bak. Galten",1.625,2,6.48426163780178,41.0790536192313
"Kvæg","Per Bak. Galten",1.75,2,6.45431281822253,41.1742795996334
"Kvæg","Per Bak. Galten",1.875,2,6.42448669287773,41.089975559106
"Kvæg","Per Bak. Galten",2,2,6.39518382418463,41.0410080323879
"Kvæg","Per Bak. Galten",2.125,2,6.3668047745605,41.242243554218
"Kvæg","Per Bak. Galten",2.25,2,6.33973038642988,41.9006369328035
"Kvæg","Per Bak. Galten",2.375,2,6.31388644382872,43.0125280126056
"Kvæg","Per Bak. Galten",2.5,2,6.28870716440485,44.3358874124543
"Kvæg","Per Bak. Galten",2.625,2,6.26360026769613,45.6153155484112
"Kvæg","Per Bak. Galten",2.75,2,6.23797347324037,46.5954128365377
"Kvæg","Per Bak. Galten",2.875,2,6.21123450057542,47.0207796928956
"Kvæg","Per Bak. Galten",3,2,6.18286233178818,46.6628016521189
"Kvæg","Per Bak. Galten",3.125,2,6.15293710565973,45.5808369733289
"Kvæg","Per Bak. Galten",3.25,2,6.12190977982525,44.0373292588935
"Kvæg","Per Bak. Galten",3.375,2,6.09024016113895,42.3001232963662
"Kvæg","Per Bak. Galten",3.5,2,6.05838805645501,40.6370638733007
"Kvæg","Per Bak. Galten",3.625,2,6.02681266750633,39.3158176842552
"Kvæg","Per Bak. Galten",3.75,2,5.99577584746591,38.5356279452521
"Kvæg","Per Bak. Galten",3.875,2,5.96485949784057,38.1968895592137
"Kvæg","Per Bak. Galten",4,2,5.93343053781307,38.0819407851534
"Kvæg","Per Bak. Galten",4.125,2,5.90085419934388,37.9720384141634
"Kvæg","Per Bak. Galten",4.25,2,5.86649571439346,37.6484392373361
"Kvæg","Per Bak. Galten",4.375,2,5.829727147876,36.8950894404106
"Kvæg","Per Bak. Galten",4.5,2,5.79019435852647,35.6092250718395
"Kvæg","Per Bak. Galten",4.625,2,5.74803571615812,33.9149972831086
"Kvæg","Per Bak. Galten",4.75,2,5.70347937103125,31.9841377400657
"Kvæg","Per Bak. Galten",4.875,2,5.65675358856435,29.9884433095485
"Kvæg","Per Bak. Galten",5,2,5.60808663417596,28.0997108583942
"Kvæg","Per Bak. Galten",5.125,2,5.55770276419086,26.4825780222235
"Kvæg","Per Bak. Galten",5.25,2,5.50575872407086,25.1999063434393
"Kvæg","Per Bak. Galten",5.375,2,5.45230729652401,24.2014480248551
"Kvæg","Per Bak. Galten",5.5,2,5.39738350894346,23.4227602633882
"Kvæg","Per Bak. Galten",5.625,2,5.34102238872233,22.7994002559563
"Kvæg","Per Bak. Galten",5.75,2,5.28325896325375,22.2669251994765
"Kvæg","Per Bak. Galten",5.875,2,5.22413914068068,21.7668985614111
"Kvæg","Per Bak. Galten",6,2,5.1638405032676,21.2835399392577
"Kvæg","Per Bak. Galten",6.125,2,5.10274258087958,20.8357784384768
"Kvæg","Per Bak. Galten",6.25,2,5.04125306952459,20.4461353316957
"Kvæg","Per Bak. Galten",6.375,2,4.97977966521062,20.1371318915421
"Kvæg","Per Bak. Galten",6.5,2,4.91872992391277,19.9312798617794
"Kvæg","Per Bak. Galten",6.625,2,4.85840734705477,19.8439744165546
"Kvæg","Per Bak. Galten",6.75,2,4.79873651983827,19.8620622740194
"Kvæg","Per Bak. Galten",6.875,2,4.73943360681,19.9535312257409
"Kvæg","Per Bak. Galten",7,2,4.68019935174855,20.0848678738313
"Kvæg","Per Bak. Galten",7.125,2,4.62073449843253,20.2225588204024
"Kvæg","Per Bak. Galten",7.25,2,4.56074047183673,20.3331370211476
"Kvæg","Per Bak. Galten",7.375,2,4.49995339351439,20.3855197683696
"Kvæg","Per Bak. Galten",7.5,2,4.4381823147969,20.3542915168676
"Kvæg","Per Bak. Galten",7.625,2,4.37526783002472,20.2169958973792
"Kvæg","Per Bak. Galten",7.75,2,4.31105207342234,19.9513264461193
"Kvæg","Per Bak. Galten",7.875,2,4.24537717921423,19.5349766993031
"Kvæg","Sødn. Ghud. Vejnum",0,2,7.305,73.8388850640833
"Kvæg","Sødn. Ghud. Vejnum",0.125,2,7.26587868540678,60.742109752579
"Kvæg","Sødn. Ghud. Vejnum",0.25,2,7.23008139842844,50.9624540309559
"Kvæg","Sødn. Ghud. Vejnum",0.375,2,7.19736109481688,44.198629501007
"Kvæg","Sødn. Ghud. Vejnum",0.5,2,7.16747073032397,40.1493477645257
"Kvæg","Sødn. Ghud. Vejnum",0.625,2,7.14016326070162,38.513320423305
"Kvæg","Sødn. Ghud. Vejnum",0.75,2,7.11519218807067,38.9892539734464
"Kvæg","Sødn. Ghud. Vejnum",0.875,2,7.09231311771673,41.2506994195319
"Kvæg","Sødn. Ghud. Vejnum",1,2,7.07123871436007,44.8877068090725
"Kvæg","Sødn. Ghud. Vejnum",1.125,2,7.05166786511906,49.4730231140153
"Kvæg","Sødn. Ghud. Vejnum",1.25,2,7.03329945711208,54.5793953063073
"Kvæg","Sødn. Ghud. Vejnum",1.375,2,7.01583237745751,59.7795703578956
"Kvæg","Sødn. Ghud. Vejnum",1.5,2,6.99894365851525,64.6338466182728
"Kvæg","Sødn. Ghud. Vejnum",1.625,2,6.98225074742661,68.7351463217156
"Kvæg","Sødn. Ghud. Vejnum",1.75,2,6.96565643416735,72.0248024851263
"Kvæg","Sødn. Ghud. Vejnum",1.875,2,6.94912994902338,74.513912826649
"Kvæg","Sødn. Ghud. Vejnum",2,2,6.93264052228064,76.2135750644277
"Kvæg","Sødn. Ghud. Vejnum",2.125,2,6.91615748963233,77.1350560850635
"Kvæg","Sødn. Ghud. Vejnum",2.25,2,6.8997821756402,77.5015103650932
"Kvæg","Sødn. Ghud. Vejnum",2.375,2,6.88384969223119,77.9259152381289
"Kvæg","Sødn. Ghud. Vejnum",2.5,2,6.86840176030328,78.5841852259505
"Kvæg","Sødn. Ghud. Vejnum",2.625,2,6.85342860470517,79.5743524057794
"Kvæg","Sødn. Ghud. Vejnum",2.75,2,6.83892045028558,80.9944488548372
"Kvæg","Sødn. Ghud. Vejnum",2.875,2,6.82486108479435,82.9261509462303
"Kvæg","Sødn. Ghud. Vejnum",3,2,6.81106354885376,85.0169016207912
"Kvæg","Sødn. Ghud. Vejnum",3.125,2,6.79728329700091,86.7204173895194
"Kvæg","Sødn. Ghud. Vejnum",3.25,2,6.783516366401,88.0095425756141
"Kvæg","Sødn. Ghud. Vejnum",3.375,2,6.76978753616797,88.9195508791839
"Kvæg","Sødn. Ghud. Vejnum",3.5,2,6.75612158541577,89.4857160003368
"Kvæg","Sødn. Ghud. Vejnum",3.625,2,6.74256542398618,89.8073568816729
"Kvæg","Sødn. Ghud. Vejnum",3.75,2,6.72931057707615,90.401864106207
"Kvæg","Sødn. Ghud. Vejnum",3.875,2,6.71653704373286,91.7224695746219
"Kvæg","Sødn. Ghud. Vejnum",4,2,6.70430951683065,93.8381755841257
"Kvæg","Sødn. Ghud. Vejnum",4.125,2,6.69268197040706,96.7822732382664
"Kvæg","Sødn. Ghud. Vejnum",4.25,2,6.6817078618388,100.586917757979
"Kvæg","Sødn. Ghud. Vejnum",4.375,2,6.67133641550386,105.055107370961
"Kvæg","Sødn. Ghud. Vejnum",4.5,2,6.66128768337152,109.487646872429
"Kvæg","Sødn. Ghud. Vejnum",4.625,2,6.6512889341564,113.27589151936
"Kvæg","Sødn. Ghud. Vejnum",4.75,2,6.64112015800666,116.030867671037
"Kvæg","Sødn. Ghud. Vejnum",4.875,2,6.63056523569237,117.379812497691
"Kvæg","Sødn. Ghud. Vejnum",5,2,6.61942034661233,116.981039371777
"Kvæg","Sødn. Ghud. Vejnum",5.125,2,6.60768839352356,115.015210702382
"Kvæg","Sødn. Ghud. Vejnum",5.25,2,6.59554332190484,112.093884297109
"Kvæg","Sødn. Ghud. Vejnum",5.375,2,6.58314641701006,108.75572447315
"Kvæg","Sødn. Ghud. Vejnum",5.5,2,6.57063790693897,105.437961055412
"Kvæg","Sødn. Ghud. Vejnum",5.625,2,6.55815680906895,102.571991693922
"Kvæg","Sødn. Ghud. Vejnum",5.75,2,6.54583625211065,100.549147979624
"Kvæg","Sødn. Ghud. Vejnum",5.875,2,6.53378103311706,99.5679949705305
"Kvæg","Sødn. Ghud. Vejnum",6,2,6.52208883755209,99.7721316797962
"Kvæg","Sødn. Ghud. Vejnum",6.125,2,6.51088960749009,101.372845006633
"Kvæg","Sødn. Ghud. Vejnum",6.25,2,6.5003455976224,104.649235038803
"Kvæg","Sødn. Ghud. Vejnum",6.375,2,6.49061925998462,109.879858445167
"Kvæg","Sødn. Ghud. Vejnum",6.5,2,6.4817836155191,117.084917836973
"Kvæg","Sødn. Ghud. Vejnum",6.625,2,6.47376248676202,125.853602268461
"Kvæg","Sødn. Ghud. Vejnum",6.75,2,6.46645877916839,135.7232857003
"Kvæg","Sødn. Ghud. Vejnum",6.875,2,6.45965716600481,146.040371697418
"Kvæg","Sødn. Ghud. Vejnum",7,2,6.45304170331369,155.988745382145
"Kvæg","Sødn. Ghud. Vejnum",7.125,2,6.44629323763521,164.747107840947
"Kvæg","Sødn. Ghud. Vejnum",7.25,2,6.43909261550959,171.494160160291
"Kvæg","Sødn. Ghud. Vejnum",7.375,2,6.43112068347702,175.408603426641
"Kvæg","Sødn. Ghud. Vejnum",7.5,2,6.42207522899504,175.700138288975
"Kvæg","Sødn. Ghud. Vejnum",7.625,2,6.4118847404367,172.000616529437
"Kvæg","Sødn. Ghud. Vejnum",7.75,2,6.40064432625025,164.246797148392
"Kvæg","Sødn. Ghud. Vejnum",7.875,2,6.3884992177796,152.724970968684
"Kvæg","Sødn. Ghud. Vejnum",8,2,6.3757591143876,138.935715898678
"Kvæg","Sødn. Ghud. Vejnum",8.125,2,6.36277011859618,124.64837873089
"Kvæg","Sødn. Ghud. Vejnum",8.25,2,6.34984687450574,111.579807624044
"Kvæg","Sødn. Ghud. Vejnum",8.375,2,6.33696357897313,100.878703503466
"Kvæg","Sødn. Ghud. Vejnum",8.5,2,6.3238839356244,93.3235125798737
"Kvæg","Sødn. Ghud. Vejnum",8.625,2,6.31028412565171,88.84204052953
"Kvæg","Sødn. Ghud. Vejnum",8.75,2,6.29573277107219,86.2860731732503
"Kvæg","Sødn. Ghud. Vejnum",8.875,2,6.27979152747506,84.4377043249885
"Kvæg","Sødn. Ghud. Vejnum",9,2,6.26208587766728,82.1532041446926
"Kvæg","Sødn. Ghud. Vejnum",9.125,2,6.24279863549454,78.9365410851354
"Kvæg","Sødn. Ghud. Vejnum",9.25,2,6.22241534462584,74.7031660426128
"Kvæg","Sødn. Ghud. Vejnum",9.375,2,6.20154408180798,69.9888014976213
"Kvæg","Sødn. Ghud. Vejnum",9.5,2,6.18085062359983,65.6257477819031
"Kvæg","Sødn. Ghud. Vejnum",9.625,2,6.16100111237823,62.4481855367081
"Kvæg","Sødn. Ghud. Vejnum",9.75,2,6.14254216175397,61.1760884918293
"Kvæg","Sødn. Ghud. Vejnum",9.875,2,6.12516873268857,61.7155359189065
"Kvæg","Sødn. Ghud. Vejnum",10,2,6.10818944279115,63.5214292393822
"Kvæg","Sødn. Ghud. Vejnum",10.125,2,6.09086746142369,65.7897718994403
"Kvæg","Sødn. Ghud. Vejnum",10.25,2,6.07245882897829,67.6748036269532
"Kvæg","Sødn. Ghud. Vejnum",10.375,2,6.05221958584705,68.3307641497938
"Kvæg","Sødn. Ghud. Vejnum",10.5,2,6.0295508958221,67.0627142186698
"Kvæg","Sødn. Ghud. Vejnum",10.625,2,6.00469865837184,64.0615129037575
"Kvæg","Sødn. Ghud. Vejnum",10.75,2,5.97809260209729,59.882589920151
"Kvæg","Sødn. Ghud. Vejnum",10.875,2,5.9500410636436,55.1243431910709
"Kvæg","Sødn. Ghud. Vejnum",11,2,5.92084732427713,50.3869348272558
"Kvæg","Sødn. Ghud. Vejnum",11.125,2,5.89081466526421,46.270526939444
"Kvæg","Sødn. Ghud. Vejnum",11.25,2,5.86016692532187,43.2448450687787
"Kvæg","Sødn. Ghud. Vejnum",11.375,2,5.82880994510897,41.1680448901372
"Kvæg","Sødn. Ghud. Vejnum",11.5,2,5.79692109249068,39.8252178292079
"Kvæg","Sødn. Ghud. Vejnum",11.625,2,5.76481724231206,39.0438716904632
"Kvæg","Sødn. Ghud. Vejnum",11.75,2,5.73281545306526,38.6515701594
"Kvæg","Sødn. Ghud. Vejnum",11.875,2,5.70123278324243,38.4758769215153
"Kvæg","Sødn. Ghud. Vejnum",12,2,5.67033887512527,38.4026319556719
"Kvæg","Sødn. Ghud. Vejnum",12.125,2,5.63992774761079,38.4534906857971
"Kvæg","Sødn. Ghud. Vejnum",12.25,2,5.60916731799375,38.5097397295806
"Kvæg","Sødn. Ghud. Vejnum",12.375,2,5.5771575565441,38.4292734561007
"Kvæg","Sødn. Ghud. Vejnum",12.5,2,5.54299843353179,38.0699862344356
"Kvæg","Sødn. Ghud. Vejnum",12.625,2,5.50578993906637,37.289771586509
"Kvæg","Sødn. Ghud. Vejnum",12.75,2,5.46478691929047,35.9564670620397
"Kvæg","Sødn. Ghud. Vejnum",12.875,2,5.42032053678791,34.1284580243439
"Kvæg","Sødn. Ghud. Vejnum",13,2,5.37333916201242,32.0142622506081
"Kvæg","Sødn. Ghud. Vejnum",13.125,2,5.32480423302229,29.8260686805733
"Kvæg","Sødn. Ghud. Vejnum",13.25,2,5.27567718787582,27.7760662539806
"Kvæg","Sødn. Ghud. Vejnum",13.375,2,5.226918624579,26.0764373622925
"Kvæg","Sødn. Ghud. Vejnum",13.5,2,5.17853752085304,24.874302446534
"Kvæg","Sødn. Ghud. Vejnum",13.625,2,5.12742303709199,24.0469864802839
"Kvæg","Sødn. Ghud. Vejnum",13.75,2,5.06979813876661,23.4012896603846
"Kvæg","Sødn. Ghud. Vejnum",13.875,2,5.0018857882189,22.744011601242
"Kvæg","Sødn. Ghud. Vejnum",14,2,4.91990894779089,21.8819519172621
"Kvæg","Sødn. Ghud. Vejnum",14.125,2,4.82010722555601,20.624193639526
"Kvæg","Sødn. Ghud. Vejnum",14.25,2,4.70104752631144,18.9113678346063
"Kvæg","Sødn. Ghud. Vejnum",14.375,2,4.5662660920219,16.8879657722663
"Kvæg","Sødn. Ghud. Vejnum",14.5,2,4.4199556811402,14.7163617446072
"Kvæg","Sødn. Ghud. Vejnum",14.625,2,4.26630905211916,12.5589300437303
"Kvæg","Sødn. Ghud. Vejnum",14.75,2,4.10951896341158,10.5780449617368
"Kvæg","Sødn. Ghud. Vejnum",14.875,2,3.95385107309497,8.93212933643438
"Kvæg","Sødn. Ghud. Vejnum",15,2,3.80455712475996,7.73893349445624
"Kvæg","Sødn. Ghud. Vejnum",15.125,2,3.66374154190415,7.09040787209808
"Kvæg","Sødn. Ghud. Vejnum",15.25,2,3.5324128923834,7.0778118259221
"Kvæg","Sødn. Ghud. Vejnum",15.375,2,3.41157974405353,7.79240471249048
"Slagtesvin","Hanne Brandt",0,2,7.445,-5.75310747412896
"Slagtesvin","Hanne Brandt",0.125,2,7.40221913645697,4.25939121342354
"Slagtesvin","Hanne Brandt",0.25,2,7.36193428704259,12.6709827889168
"Slagtesvin","Hanne Brandt",0.375,2,7.323989060478,19.6332005298473
"Slagtesvin","Hanne Brandt",0.5,2,7.28822706548432,25.2975777137116
"Slagtesvin","Hanne Brandt",0.625,2,7.25449191078267,29.8156476180062
"Slagtesvin","Hanne Brandt",0.75,2,7.22262701738284,33.3390963294267
"Slagtesvin","Hanne Brandt",0.875,2,7.19244629071876,36.0395685470941
"Slagtesvin","Hanne Brandt",1,2,7.16370230477013,38.1282877464808
"Slagtesvin","Hanne Brandt",1.125,2,7.13613999863534,39.8211407697268
"Slagtesvin","Hanne Brandt",1.25,2,7.10950431141276,41.3340144589722
"Slagtesvin","Hanne Brandt",1.375,2,7.08354018220079,42.8827956563568
"Slagtesvin","Hanne Brandt",1.5,2,7.05800005855067,44.6755413278267
"Slagtesvin","Hanne Brandt",1.625,2,7.03285748220928,46.7215364839082
"Slagtesvin","Hanne Brandt",1.75,2,7.00833719045934,48.8201762458131
"Slagtesvin","Hanne Brandt",1.875,2,6.98467747051293,50.760798507924
"Slagtesvin","Hanne Brandt",2,2,6.96211660958213,52.3327411646232
"Slagtesvin","Hanne Brandt",2.125,2,6.94089289487902,53.3253421102934
"Slagtesvin","Hanne Brandt",2.25,2,6.92124052172434,53.6228542044939
"Slagtesvin","Hanne Brandt",2.375,2,6.90330935075603,54.0363790646057
"Slagtesvin","Hanne Brandt",2.5,2,6.88718115896258,55.901526481106
"Slagtesvin","Hanne Brandt",2.625,2,6.87293617837186,60.5599248566176
"Slagtesvin","Hanne Brandt",2.75,2,6.86065464101169,69.3532025937633
"Slagtesvin","Hanne Brandt",2.875,2,6.85041677890994,83.6229880951657
"Slagtesvin","Hanne Brandt",3,2,6.84220631717815,104.092662239586
"Slagtesvin","Hanne Brandt",3.125,2,6.83558440709156,128.553054434972
"Slagtesvin","Hanne Brandt",3.25,2,6.82999657925252,153.922637174828
"Slagtesvin","Hanne Brandt",3.375,2,6.8248883614939,177.11967875675
"Slagtesvin","Hanne Brandt",3.5,2,6.8197052816485,195.062447478336
"Slagtesvin","Hanne Brandt",3.625,2,6.81389364670426,204.6743364407
"Slagtesvin","Hanne Brandt",3.75,2,6.80711634317892,204.489959277752
"Slagtesvin","Hanne Brandt",3.875,2,6.79955426179229,196.981544494141
"Slagtesvin","Hanne Brandt",4,2,6.79146456931359,185.214337896112
"Slagtesvin","Hanne Brandt",4.125,2,6.78310443251206,172.253585289909
"Slagtesvin","Hanne Brandt",4.25,2,6.77473101815695,161.164532481775
"Slagtesvin","Hanne Brandt",4.375,2,6.76659813817104,154.96494438019
"Slagtesvin","Hanne Brandt",4.5,2,6.75879410486034,154.625210301482
"Slagtesvin","Hanne Brandt",4.625,2,6.75117284702986,158.33594470709
"Slagtesvin","Hanne Brandt",4.75,2,6.74357073885462,164.089577028798
"Slagtesvin","Hanne Brandt",4.875,2,6.73582415450966,169.878536698387
"Slagtesvin","Hanne Brandt",5,2,6.72776946816999,173.695253147639
"Slagtesvin","Hanne Brandt",5.125,2,6.71925750069705,173.655932474064
"Slagtesvin","Hanne Brandt",5.25,2,6.71035839785941,169.774843344527
"Slagtesvin","Hanne Brandt",5.375,2,6.70131093517226,163.532834937006
"Slagtesvin","Hanne Brandt",5.5,2,6.69235811325512,156.447794539374
"Slagtesvin","Hanne Brandt",5.625,2,6.68374293272748,150.037609439502
"Slagtesvin","Hanne Brandt",5.75,2,6.67570839420884,145.820166925263
"Slagtesvin","Hanne Brandt",5.875,2,6.66842474921208,145.044781213707
"Slagtesvin","Hanne Brandt",6,2,6.66158724918529,147.128337129531
"Slagtesvin","Hanne Brandt",6.125,2,6.65470140632249,150.733922471035
"Slagtesvin","Hanne Brandt",6.25,2,6.64727225894924,154.522590998925
"Slagtesvin","Hanne Brandt",6.375,2,6.63880484539111,157.155396473906
"Slagtesvin","Hanne Brandt",6.5,2,6.62880402423231,157.292600417427
"Slagtesvin","Hanne Brandt",6.625,2,6.61696150024462,154.000110897086
"Slagtesvin","Hanne Brandt",6.75,2,6.60362468995295,147.867628027893
"Slagtesvin","Hanne Brandt",6.875,2,6.58928057404623,139.82326032528
"Slagtesvin","Hanne Brandt",7,2,6.57441613321337,130.795116304681
"Slagtesvin","Hanne Brandt",7.125,2,6.5595183481433,121.711304481528
"Slagtesvin","Hanne Brandt",7.25,2,6.54507415702875,113.509541426959
"Slagtesvin","Hanne Brandt",7.375,2,6.531357981798,106.881191181216
"Slagtesvin","Hanne Brandt",7.5,2,6.51821120544954,101.746262035827
"Slagtesvin","Hanne Brandt",7.625,2,6.50542693776645,97.9183760047419
"Slagtesvin","Hanne Brandt",7.75,2,6.49279828853179,95.2111551019063
"Slagtesvin","Hanne Brandt",7.875,2,6.48011836752864,93.438221341268
"Slagtesvin","Hanne Brandt",8,2,6.46717898496503,92.3715249151997
"Slagtesvin","Hanne Brandt",8.125,2,6.45386872500062,91.6643487394628
"Slagtesvin","Hanne Brandt",8.25,2,6.44021138298896,91.1313397587414
"Slagtesvin","Hanne Brandt",8.375,2,6.42623791865527,90.6058890773969
"Slagtesvin","Hanne Brandt",8.5,2,6.41197929172482,89.9213877997904
"Slagtesvin","Hanne Brandt",8.625,2,6.39746646192283,88.9112270302831
"Slagtesvin","Hanne Brandt",8.75,2,6.38273388568392,87.48274057934
"Slagtesvin","Hanne Brandt",8.875,2,6.36776000845583,85.7622977354275
